filename,relative_path,full_path,keywords_found,keyword_count
raw_202502_Nice_orga0_29.tif,raw_202502_Nice_orga0_29.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga0_29.tif,Nice,1
raw_202502_Nice_orga0_30.tif,raw_202502_Nice_orga0_30.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga0_30.tif,Nice,1
raw_202502_Nice_orga0_31.tif,raw_202502_Nice_orga0_31.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga0_31.tif,Nice,1
._raw_202502_Nice_orga0_31.tif,._raw_202502_Nice_orga0_31.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/._raw_202502_Nice_orga0_31.tif,Nice,1
raw_202502_Nice_orga0_32.tif,raw_202502_Nice_orga0_32.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga0_32.tif,Nice,1
raw_202502_Nice_orga0_33.tif,raw_202502_Nice_orga0_33.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga0_33.tif,Nice,1
raw_202502_Nice_orga0_34.tif,raw_202502_Nice_orga0_34.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga0_34.tif,Nice,1
raw_202502_Nice_orga0_35.tif,raw_202502_Nice_orga0_35.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga0_35.tif,Nice,1
raw_202502_Nice_orga0_36.tif,raw_202502_Nice_orga0_36.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga0_36.tif,Nice,1
raw_202502_Nice_orga0_37.tif,raw_202502_Nice_orga0_37.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga0_37.tif,Nice,1
raw_202502_Nice_orga0_38.tif,raw_202502_Nice_orga0_38.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga0_38.tif,Nice,1
raw_202502_Nice_orga0_39.tif,raw_202502_Nice_orga0_39.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga0_39.tif,Nice,1
raw_202502_Nice_orga0_40.tif,raw_202502_Nice_orga0_40.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga0_40.tif,Nice,1
raw_202502_Nice_orga0_41.tif,raw_202502_Nice_orga0_41.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga0_41.tif,Nice,1
raw_202502_Nice_orga0_42.tif,raw_202502_Nice_orga0_42.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga0_42.tif,Nice,1
raw_202502_Nice_orga1_0.tif,raw_202502_Nice_orga1_0.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga1_0.tif,Nice,1
raw_202502_Nice_orga1_1.tif,raw_202502_Nice_orga1_1.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga1_1.tif,Nice,1
raw_202502_Nice_orga1_2.tif,raw_202502_Nice_orga1_2.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga1_2.tif,Nice,1
raw_202502_Nice_orga1_3.tif,raw_202502_Nice_orga1_3.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga1_3.tif,Nice,1
raw_202502_Nice_orga1_4.tif,raw_202502_Nice_orga1_4.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga1_4.tif,Nice,1
raw_202502_Nice_orga1_5.tif,raw_202502_Nice_orga1_5.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga1_5.tif,Nice,1
raw_202502_Nice_orga1_6.tif,raw_202502_Nice_orga1_6.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga1_6.tif,Nice,1
raw_202502_Nice_orga1_7.tif,raw_202502_Nice_orga1_7.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga1_7.tif,Nice,1
raw_202502_Nice_orga1_8.tif,raw_202502_Nice_orga1_8.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga1_8.tif,Nice,1
raw_202502_Nice_orga1_9.tif,raw_202502_Nice_orga1_9.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga1_9.tif,Nice,1
raw_202502_Nice_orga1_10.tif,raw_202502_Nice_orga1_10.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga1_10.tif,Nice,1
raw_202502_Nice_orga1_11.tif,raw_202502_Nice_orga1_11.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga1_11.tif,Nice,1
raw_202502_Nice_orga1_12.tif,raw_202502_Nice_orga1_12.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga1_12.tif,Nice,1
raw_202502_Nice_orga1_13.tif,raw_202502_Nice_orga1_13.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga1_13.tif,Nice,1
raw_202502_Nice_orga1_14.tif,raw_202502_Nice_orga1_14.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga1_14.tif,Nice,1
raw_202502_Nice_orga1_15.tif,raw_202502_Nice_orga1_15.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga1_15.tif,Nice,1
raw_202502_Nice_orga1_16.tif,raw_202502_Nice_orga1_16.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga1_16.tif,Nice,1
raw_202502_Nice_orga1_17.tif,raw_202502_Nice_orga1_17.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga1_17.tif,Nice,1
raw_202502_Nice_orga1_18.tif,raw_202502_Nice_orga1_18.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga1_18.tif,Nice,1
raw_202502_Nice_orga1_19.tif,raw_202502_Nice_orga1_19.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga1_19.tif,Nice,1
raw_202502_Nice_orga1_20.tif,raw_202502_Nice_orga1_20.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga1_20.tif,Nice,1
raw_202502_Nice_orga1_21.tif,raw_202502_Nice_orga1_21.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga1_21.tif,Nice,1
raw_202502_Nice_orga1_22.tif,raw_202502_Nice_orga1_22.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga1_22.tif,Nice,1
raw_202502_Nice_orga1_23.tif,raw_202502_Nice_orga1_23.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga1_23.tif,Nice,1
raw_202502_Nice_orga1_24.tif,raw_202502_Nice_orga1_24.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga1_24.tif,Nice,1
raw_202502_Nice_orga1_25.tif,raw_202502_Nice_orga1_25.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga1_25.tif,Nice,1
raw_202502_Nice_orga1_26.tif,raw_202502_Nice_orga1_26.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga1_26.tif,Nice,1
raw_202502_Nice_orga1_27.tif,raw_202502_Nice_orga1_27.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga1_27.tif,Nice,1
raw_202502_Nice_orga1_28.tif,raw_202502_Nice_orga1_28.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga1_28.tif,Nice,1
raw_202502_Nice_orga1_29.tif,raw_202502_Nice_orga1_29.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga1_29.tif,Nice,1
raw_202502_Nice_orga1_30.tif,raw_202502_Nice_orga1_30.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga1_30.tif,Nice,1
raw_202502_Nice_orga1_31.tif,raw_202502_Nice_orga1_31.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga1_31.tif,Nice,1
raw_202502_Nice_orga1_32.tif,raw_202502_Nice_orga1_32.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga1_32.tif,Nice,1
raw_202502_Nice_orga1_33.tif,raw_202502_Nice_orga1_33.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga1_33.tif,Nice,1
raw_202502_Nice_orga1_34.tif,raw_202502_Nice_orga1_34.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga1_34.tif,Nice,1
raw_202502_Nice_orga1_35.tif,raw_202502_Nice_orga1_35.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga1_35.tif,Nice,1
raw_202502_Nice_orga1_36.tif,raw_202502_Nice_orga1_36.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga1_36.tif,Nice,1
raw_202502_Nice_orga1_37.tif,raw_202502_Nice_orga1_37.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga1_37.tif,Nice,1
raw_202502_Nice_orga1_38.tif,raw_202502_Nice_orga1_38.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga1_38.tif,Nice,1
raw_202502_Nice_orga1_39.tif,raw_202502_Nice_orga1_39.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga1_39.tif,Nice,1
raw_202502_Nice_orga1_40.tif,raw_202502_Nice_orga1_40.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga1_40.tif,Nice,1
raw_202502_Nice_orga1_41.tif,raw_202502_Nice_orga1_41.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga1_41.tif,Nice,1
raw_202502_Nice_orga1_42.tif,raw_202502_Nice_orga1_42.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga1_42.tif,Nice,1
raw_202502_Nice_orga1_43.tif,raw_202502_Nice_orga1_43.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga1_43.tif,Nice,1
raw_202502_Nice_orga1_44.tif,raw_202502_Nice_orga1_44.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga1_44.tif,Nice,1
raw_202502_Nice_orga1_45.tif,raw_202502_Nice_orga1_45.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga1_45.tif,Nice,1
raw_202502_Nice_orga1_46.tif,raw_202502_Nice_orga1_46.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga1_46.tif,Nice,1
raw_202502_Nice_orga1_47.tif,raw_202502_Nice_orga1_47.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga1_47.tif,Nice,1
raw_202502_Nice_orga1_48.tif,raw_202502_Nice_orga1_48.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga1_48.tif,Nice,1
raw_202502_Nice_orga1_49.tif,raw_202502_Nice_orga1_49.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga1_49.tif,Nice,1
raw_202502_Nice_orga1_50.tif,raw_202502_Nice_orga1_50.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga1_50.tif,Nice,1
raw_202502_Nice_orga1_51.tif,raw_202502_Nice_orga1_51.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga1_51.tif,Nice,1
raw_202502_Nice_orga1_52.tif,raw_202502_Nice_orga1_52.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga1_52.tif,Nice,1
raw_202502_Nice_orga1_53.tif,raw_202502_Nice_orga1_53.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga1_53.tif,Nice,1
raw_202502_Nice_orga1_54.tif,raw_202502_Nice_orga1_54.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga1_54.tif,Nice,1
raw_202502_Nice_orga1_55.tif,raw_202502_Nice_orga1_55.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga1_55.tif,Nice,1
raw_202502_Nice_orga1_56.tif,raw_202502_Nice_orga1_56.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga1_56.tif,Nice,1
raw_202502_Nice_orga1_57.tif,raw_202502_Nice_orga1_57.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga1_57.tif,Nice,1
raw_202502_Nice_orga1_58.tif,raw_202502_Nice_orga1_58.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga1_58.tif,Nice,1
raw_202502_Nice_orga1_59.tif,raw_202502_Nice_orga1_59.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga1_59.tif,Nice,1
raw_202502_Nice_orga1_60.tif,raw_202502_Nice_orga1_60.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga1_60.tif,Nice,1
raw_202502_Nice_orga1_61.tif,raw_202502_Nice_orga1_61.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga1_61.tif,Nice,1
raw_202502_Nice_orga1_62.tif,raw_202502_Nice_orga1_62.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga1_62.tif,Nice,1
raw_202502_Nice_orga1_63.tif,raw_202502_Nice_orga1_63.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga1_63.tif,Nice,1
raw_202502_Nice_orga1_64.tif,raw_202502_Nice_orga1_64.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga1_64.tif,Nice,1
raw_202502_Nice_orga1_65.tif,raw_202502_Nice_orga1_65.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga1_65.tif,Nice,1
raw_202502_Nice_orga1_66.tif,raw_202502_Nice_orga1_66.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga1_66.tif,Nice,1
raw_202502_Nice_orga2_0.tif,raw_202502_Nice_orga2_0.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga2_0.tif,Nice,1
raw_202502_Nice_orga2_1.tif,raw_202502_Nice_orga2_1.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga2_1.tif,Nice,1
raw_202502_Nice_orga2_2.tif,raw_202502_Nice_orga2_2.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga2_2.tif,Nice,1
raw_202502_Nice_orga2_3.tif,raw_202502_Nice_orga2_3.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga2_3.tif,Nice,1
raw_202502_Nice_orga2_4.tif,raw_202502_Nice_orga2_4.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga2_4.tif,Nice,1
raw_202502_Nice_orga2_5.tif,raw_202502_Nice_orga2_5.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga2_5.tif,Nice,1
raw_202502_Nice_orga2_6.tif,raw_202502_Nice_orga2_6.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga2_6.tif,Nice,1
raw_202502_Nice_orga2_7.tif,raw_202502_Nice_orga2_7.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga2_7.tif,Nice,1
raw_202502_Nice_orga2_8.tif,raw_202502_Nice_orga2_8.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga2_8.tif,Nice,1
raw_202502_Nice_orga2_9.tif,raw_202502_Nice_orga2_9.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga2_9.tif,Nice,1
raw_202502_Nice_orga2_10.tif,raw_202502_Nice_orga2_10.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga2_10.tif,Nice,1
raw_202502_Nice_orga2_11.tif,raw_202502_Nice_orga2_11.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga2_11.tif,Nice,1
raw_202502_Nice_orga2_12.tif,raw_202502_Nice_orga2_12.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga2_12.tif,Nice,1
raw_202502_Nice_orga2_13.tif,raw_202502_Nice_orga2_13.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga2_13.tif,Nice,1
raw_202502_Nice_orga2_14.tif,raw_202502_Nice_orga2_14.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga2_14.tif,Nice,1
raw_202502_Nice_orga2_15.tif,raw_202502_Nice_orga2_15.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga2_15.tif,Nice,1
raw_202502_Nice_orga2_16.tif,raw_202502_Nice_orga2_16.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga2_16.tif,Nice,1
raw_202502_Nice_orga2_17.tif,raw_202502_Nice_orga2_17.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga2_17.tif,Nice,1
raw_202502_Nice_orga2_18.tif,raw_202502_Nice_orga2_18.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga2_18.tif,Nice,1
raw_202502_Nice_orga2_19.tif,raw_202502_Nice_orga2_19.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga2_19.tif,Nice,1
raw_202502_Nice_orga2_20.tif,raw_202502_Nice_orga2_20.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga2_20.tif,Nice,1
raw_202502_Nice_orga2_21.tif,raw_202502_Nice_orga2_21.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga2_21.tif,Nice,1
raw_202502_Nice_orga2_22.tif,raw_202502_Nice_orga2_22.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga2_22.tif,Nice,1
raw_202502_Nice_orga2_23.tif,raw_202502_Nice_orga2_23.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga2_23.tif,Nice,1
raw_202502_Nice_orga2_24.tif,raw_202502_Nice_orga2_24.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga2_24.tif,Nice,1
raw_202502_Nice_orga2_25.tif,raw_202502_Nice_orga2_25.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga2_25.tif,Nice,1
raw_202502_Nice_orga2_26.tif,raw_202502_Nice_orga2_26.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga2_26.tif,Nice,1
raw_202502_Nice_orga2_27.tif,raw_202502_Nice_orga2_27.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga2_27.tif,Nice,1
raw_202502_Nice_orga2_28.tif,raw_202502_Nice_orga2_28.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga2_28.tif,Nice,1
raw_202502_Nice_orga2_29.tif,raw_202502_Nice_orga2_29.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga2_29.tif,Nice,1
raw_202502_Nice_orga2_30.tif,raw_202502_Nice_orga2_30.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga2_30.tif,Nice,1
raw_202502_Nice_orga2_31.tif,raw_202502_Nice_orga2_31.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga2_31.tif,Nice,1
raw_202502_Nice_orga2_32.tif,raw_202502_Nice_orga2_32.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga2_32.tif,Nice,1
raw_202502_Nice_orga2_33.tif,raw_202502_Nice_orga2_33.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga2_33.tif,Nice,1
raw_202502_Nice_orga2_34.tif,raw_202502_Nice_orga2_34.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga2_34.tif,Nice,1
raw_202502_Nice_orga2_35.tif,raw_202502_Nice_orga2_35.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga2_35.tif,Nice,1
raw_202502_Nice_orga2_36.tif,raw_202502_Nice_orga2_36.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga2_36.tif,Nice,1
raw_202502_Nice_orga2_37.tif,raw_202502_Nice_orga2_37.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga2_37.tif,Nice,1
raw_202502_Nice_orga2_38.tif,raw_202502_Nice_orga2_38.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga2_38.tif,Nice,1
raw_202502_Nice_orga2_39.tif,raw_202502_Nice_orga2_39.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga2_39.tif,Nice,1
raw_202502_Nice_orga2_40.tif,raw_202502_Nice_orga2_40.tif,/Volumes/LaCie/Organoids/Chouxfleurs_raw/raw_202502_Nice_orga2_40.tif,Nice,1
